ACK_ID,ROW_ORDER,PROVIDER_FAIL_NAME,PROVIDER_FAIL_EIN,PROVIDER_FAIL_US_ADDRESS1,PROVIDER_FAIL_US_ADDRESS2,PROVIDER_FAIL_US_CITY,PROVIDER_FAIL_US_STATE,PROVIDER_FAIL_US_ZIP,PROVIDER_FAIL_FOREIGN_ADDRESS1,PROVIDER_FAIL_FOREIGN_ADDRESS2,PROVIDER_FAIL_FOREIGN_CITY,PROVIDER_FAIL_FOREIGN_PROV_ST,PROVIDER_FAIL_FOREIGN_CNTRY,PROVIDER_FAIL_FORGN_POSTAL_CD,PROVIDER_FAIL_SRVC_CODE,PROVIDER_FAIL_INFO_TEXT
"20190726095056P030374565441001",1,,,,,,,,,,,,,,,
"20190726101032P030377715079001",1,,,,,,,,,,,,,,,
"20190726104944P030374682273001",1,,,,,,,,,,,,,,,
"20190726114431P030377858967001",1,,,,,,,,,,,,,,,
"20190726114523P030377860551001",1,,,,,,,,,,,,,,,
"20190726121332P030374806033001",1,,,,,,,,,,,,,,,
"20190726144928P030266289149001",1,,,,,,,,,,,,,,,
"20190729081422P030383005127001",1,,,,,,,,,,,,,,,
"20190729081842P030018192053001",1,,,,,,,,,,,,,,,
"20190729093216P030383185015001",1,,,,,,,,,,,,,,,
"20190729102940P030193335567001",1,,,,,,,,,,,,,,,
"20190729105735P040280146429001",1,,,,,,,,,,,,,,,
"20190729105927P040280149325001",1,,,,,,,,,,,,,,,
"20190729121303P040423522321001",1,,,,,,,,,,,,,,,
"20190729141523P040423823537001",1,,,,,,,,,,,,,,,
"20190729152657P040135319727001",1,,,,,,,,,,,,,,,
"20190729153031P030381284081001",1,,,,,,,,,,,,,,,
"20190729155021P040280479069001",1,,,,,,,,,,,,,,,
"20190729175004P040395831975001",1,,,,,,,,,,,,,,,
"20190729201520P040395939655001",1,,,,,,,,,,,,,,,
"20190730070605P030384896359001",1,,,,,,,,,,,,,,,
"20190730085104P040425705921001",1,,,,,,,,,,,,,,,
"20190730085637P030385075911005",4,"CHANGE HEALTHCARE","205716594","3055 LEBANON PIKE",,"NASHVILLE","TN",37214,,,,,,,,"FAILED TO PROVIDE RESPONSE TO INDIRECT COMPENSATION INFORMATION INQUIRIES"
"20190730085637P030385075911005",3,"SEGAL MARCO ADVISORS","363555078","25 BRAINTREE HILL OFFICE PARK",,"BRAINTREE","MA",2184,,,,,,,,"FAILED TO PROVIDE RESPONSE TO INDIRECT COMPENSATION INFORMATION INQUIRIES"
"20190730085637P030385075911005",2,"M&T BANK",,"25 S. CHARLES STREET, 19TH FLOOR",,"BALTIMORE","MD",21201,,,,,,,,"FAILED TO PROVIDE RESPONSE TO INDIRECT COMPENSATION INFORMATION INQUIRIES"
"20190730085637P030385075911005",1,"COLUMBIA PARTNERS, LLC",,"5425 WISCONSIN AVENUE, SUITE 700",,"CHEVY CHASE","MD",20815,,,,,,,,"FAILED TO PROVIDE RESPONSE TO INDIRECT COMPENSATION INFORMATION INQUIRIES"
"20190730094452P030017853097001",1,,,,,,,,,,,,,,,
"20190730111231P030271692365001",1,,,,,,,,,,,,,,,
"20190730112217P030385337783001",1,,,,,,,,,,,,,,,
"20190730112933P030382867441001",1,"AMERITAS LIFE INS CORP","470098400",,,,,,,,,,,,,"SERVICE PROVIDER"
"20190730120630P030382924113001",1,,,,,,,,,,,,,,,
"20190730145711P040136165199001",1,,,,,,,,,,,,,,,
"20190730151455P030018366341001",1,,,,,,,,,,,,,,,
"20190730151658P030272013085001",1,,,,,,,,,,,,,,,
"20190730155007P030196126607001",1,,,,,,,,,,,,,,,
"20190731094023P040136283151001",1,,,,,,,,,,,,,,,
"20190731094650P040429070209001",1,,,,,,,,,,,,,,,
"20190731104908P030273399709001",1,,,,,,,,,,,,,,,
"20190731105238P040429196929001",1,,,,,,,,,,,,,,,
"20190731111356P030197292943001",1,,,,,,,,,,,,,,,
"20190731121247P030384941393001",1,,,,,,,,,,,,,,,
"20190731130857P040429498225001",1,,,,,,,,,,,,,,,
"20190731132458P030387738423001",1,,,,,,,,,,,,,,,
"20190731133814P040400251367001",1,,,,,,,,,,,,,,,
"20190731134228P030387770199001",1,,,,,,,,,,,,,,,
"20190731135100P040429584529001",1,,,,,,,,,,,,,,,
"20190731135737P040400308103001",1,,,,,,,,,,,,,,,
"20190731141731P040017860725001",1,,,,,,,,,,,,,,,
"20190731142013P030385179777001",1,,,,,,,,,,,,,,,
"20190731142117P030385182161001",1,,,,,,,,,,,,,,,
"20190731145942P030385254929001",1,,,,,,,,,,,,,,,
"20190731150936P030273660301001",1,,,,,,,,,,,,,,,
"20190731151815P040136726863001",1,,,,,,,,,,,,,,,
"20190731151852P040136728031001",1,,,,,,,,,,,,,,,
"20190731152003P040136729887001",1,,,,,,,,,,,,,,,
"20190731153748P040429803953001",1,,,,,,,,,,,,,,,
"20190731154609P030018485157001",1,,,,,,,,,,,,,,,
"20190731155412P030273689437001",2,"CBA BLUE","030360451","PO BOX 2365",,"SOUTH BURLINGTON","VT",5407,,,,,,,,"CBA BLUE IS A CONTRACT ADMINISTRATOR AND FAILED TO PROVIDE DIRECT COMPENSATION PAID BY PLAN."
"20190731155412P030273689437001",1,"USI INSURANCE SERVICES - NY",,"103 MAIN STREET",,"GLENS FALLS","NY",12803,,,,,,,,"USI INSURANCE IS A BROKER FOR THE PLAN AND FAILED TO PROVIDE COMMISSION/FEES PAID."
"20190731162506P030388119127001",1,"CHANGE HEALTHCARE","205716595",,,,,,,,,,,,,"SERVICE PROVIDER FAILED TO RESPOND TO SCHEDULE C INFORMATION REQUEST LETTER INQUIRING ABOUT ANY INDIRECT COMPENSATION RECEIVED DURING THE PLAN YEAR."
"20190801094507P030386572561001",1,,,,,,,,,,,,,,,
"20190801145255P040402544775001",1,,,,,,,,,,,,,,,
"20190801150153P030386841041001",1,,,,,,,,,,,,,,,
"20190801160611P030018584773001",1,,,,,,,,,,,,,,,
"20190802094950P040137072095001",1,,,,,,,,,,,,,,,
"20190802140016P030388219185001",1,,,,,,,,,,,,,,,
"20190802145145P030391236487001",1,,,,,,,,,,,,,,,
"20190802151442P030388294929001",1,,,,,,,,,,,,,,,
"20190802161958P030388348177001",1,,,,,,,,,,,,,,,
"20190805091807P030396500951001",1,,,,,,,,,,,,,,,
"20190805120233P030396656935001",1,,,,,,,,,,,,,,,
"20190805125123P040292639133001",1,,,,,,,,,,,,,,,
"20190805163046P030018922117001",1,,,,,,,,,,,,,,,
"20190805175723P030397173319001",1,,,,,,,,,,,,,,,
"20190806080052P040293888013001",1,,,,,,,,,,,,,,,
"20190806140018P030398995655001",1,,,,,,,,,,,,,,,
"20190807153149P030019158997002",190,"RELX, INC.",,"230 PARK AVENUE",,"NEW YORK","NY",10169,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",189,"CAROUSEL INDUSTRIES OF NORTH AMERIC",,"659 SOUTH COUNTY RAIL",,"EXETER","RI",2822,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",188,"HELLO, HILLARY R. COGGESHALL, LLC","815148772",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",187,"CONSTRUCTION BENEFITS AUDIT CO","431244218",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",186,"PACIFIC INVESTMENT MANAGEMENT CO",,"6201 15TH AVENUE",,"BROOKLYN","NY",11219,,,,,,,,"NO RRESPONSE TO INQUIRY"
"20190807153149P030019158997002",185,"AFL-CIO HOUSING INVESTMENT TRUST","526220193",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",184,"HAMILTON LANE","232962336","ONE PRESIDENTIAL BLVD., 4TH FL",,"BALA CYNWYD","PA",19004,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",183,"ARNOLD & KADJAN","362498571",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",182,"MICROSOFT LICENSING GROUP",,"23896 NETWORK PLACE",,"CHICAGO","IL",60673,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",181,"BAC LOCAL 01 PA/DE BENEFIT FUND","516135291",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",180,"DAVID E. GLICK","460771161",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",179,"BRICKLAYERS FRINGE BENEFIT",,"1175 WILLIAM STREET",,"BUFFALO","NY",14206,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",178,"COMERICA","421741646",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",177,"PAUL BERKOWITZ AND ASSOCIATES, LLC","363780998",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",176,"O'DWYER & BERNSTIEN LLP","135286665",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",175,"POTOMAC ASSET MANAGEMENT","521224946",,,,,,,,,,,,,"NO RESPONSE TO INQUIRY"
"20190807153149P030019158997002",174,,,,,,,,,,,,,,,
"20190807153149P030019158997002",173,,,,,,,,,,,,,,,
"20190807153149P030019158997002",172,,,,,,,,,,,,,,,
"20190807153149P030019158997002",171,,,,,,,,,,,,,,,
"20190807153149P030019158997002",170,,,,,,,,,,,,,,,
"20190807153149P030019158997002",169,,,,,,,,,,,,,,,
"20190807153149P030019158997002",168,,,,,,,,,,,,,,,
"20190807153149P030019158997002",167,,,,,,,,,,,,,,,
"20190807153149P030019158997002",166,,,,,,,,,,,,,,,
"20190807153149P030019158997002",165,,,,,,,,,,,,,,,
"20190807153149P030019158997002",164,,,,,,,,,,,,,,,
"20190807153149P030019158997002",163,,,,,,,,,,,,,,,
"20190807153149P030019158997002",162,,,,,,,,,,,,,,,
"20190807153149P030019158997002",161,,,,,,,,,,,,,,,
"20190807153149P030019158997002",160,,,,,,,,,,,,,,,
"20190807153149P030019158997002",159,,,,,,,,,,,,,,,
"20190807153149P030019158997002",158,,,,,,,,,,,,,,,
"20190807153149P030019158997002",157,,,,,,,,,,,,,,,
"20190807153149P030019158997002",156,,,,,,,,,,,,,,,
"20190807153149P030019158997002",155,,,,,,,,,,,,,,,
"20190807153149P030019158997002",154,,,,,,,,,,,,,,,
"20190807153149P030019158997002",153,,,,,,,,,,,,,,,
"20190807153149P030019158997002",152,,,,,,,,,,,,,,,
"20190807153149P030019158997002",151,,,,,,,,,,,,,,,
"20190807153149P030019158997002",150,,,,,,,,,,,,,,,
"20190807153149P030019158997002",149,,,,,,,,,,,,,,,
"20190807153149P030019158997002",148,,,,,,,,,,,,,,,
"20190807153149P030019158997002",147,,,,,,,,,,,,,,,
"20190807153149P030019158997002",146,,,,,,,,,,,,,,,
"20190807153149P030019158997002",145,,,,,,,,,,,,,,,
"20190807153149P030019158997002",144,,,,,,,,,,,,,,,
"20190807153149P030019158997002",143,,,,,,,,,,,,,,,
"20190807153149P030019158997002",142,,,,,,,,,,,,,,,
"20190807153149P030019158997002",141,,,,,,,,,,,,,,,
"20190807153149P030019158997002",140,,,,,,,,,,,,,,,
"20190807153149P030019158997002",139,,,,,,,,,,,,,,,
"20190807153149P030019158997002",138,,,,,,,,,,,,,,,
"20190807153149P030019158997002",137,,,,,,,,,,,,,,,
"20190807153149P030019158997002",136,,,,,,,,,,,,,,,
"20190807153149P030019158997002",135,,,,,,,,,,,,,,,
"20190807153149P030019158997002",134,,,,,,,,,,,,,,,
"20190807153149P030019158997002",133,,,,,,,,,,,,,,,
"20190807153149P030019158997002",132,,,,,,,,,,,,,,,
"20190807153149P030019158997002",131,,,,,,,,,,,,,,,
"20190807153149P030019158997002",130,,,,,,,,,,,,,,,
"20190807153149P030019158997002",129,,,,,,,,,,,,,,,
"20190807153149P030019158997002",128,,,,,,,,,,,,,,,
"20190807153149P030019158997002",127,,,,,,,,,,,,,,,
"20190807153149P030019158997002",126,,,,,,,,,,,,,,,
"20190807153149P030019158997002",125,,,,,,,,,,,,,,,
"20190807153149P030019158997002",124,,,,,,,,,,,,,,,
"20190807153149P030019158997002",123,,,,,,,,,,,,,,,
"20190807153149P030019158997002",122,,,,,,,,,,,,,,,
"20190807153149P030019158997002",121,,,,,,,,,,,,,,,
"20190807153149P030019158997002",120,,,,,,,,,,,,,,,
"20190807153149P030019158997002",119,,,,,,,,,,,,,,,
"20190807153149P030019158997002",118,,,,,,,,,,,,,,,
"20190807153149P030019158997002",117,,,,,,,,,,,,,,,
"20190807153149P030019158997002",116,,,,,,,,,,,,,,,
"20190807153149P030019158997002",115,,,,,,,,,,,,,,,
"20190807153149P030019158997002",114,,,,,,,,,,,,,,,
"20190807153149P030019158997002",113,,,,,,,,,,,,,,,
"20190807153149P030019158997002",112,,,,,,,,,,,,,,,
"20190807153149P030019158997002",111,,,,,,,,,,,,,,,
"20190807153149P030019158997002",110,,,,,,,,,,,,,,,
"20190807153149P030019158997002",109,,,,,,,,,,,,,,,
"20190807153149P030019158997002",108,,,,,,,,,,,,,,,
"20190807153149P030019158997002",107,,,,,,,,,,,,,,,
"20190807153149P030019158997002",106,,,,,,,,,,,,,,,
"20190807153149P030019158997002",105,,,,,,,,,,,,,,,
"20190807153149P030019158997002",104,,,,,,,,,,,,,,,
"20190807153149P030019158997002",103,,,,,,,,,,,,,,,
"20190807153149P030019158997002",102,,,,,,,,,,,,,,,
"20190807153149P030019158997002",101,,,,,,,,,,,,,,,
"20190807153149P030019158997002",100,,,,,,,,,,,,,,,
"20190807153149P030019158997002",99,,,,,,,,,,,,,,,
"20190807153149P030019158997002",98,,,,,,,,,,,,,,,
"20190807153149P030019158997002",97,,,,,,,,,,,,,,,
"20190807153149P030019158997002",96,,,,,,,,,,,,,,,
"20190807153149P030019158997002",95,,,,,,,,,,,,,,,
"20190807153149P030019158997002",94,,,,,,,,,,,,,,,
"20190807153149P030019158997002",93,,,,,,,,,,,,,,,
"20190807153149P030019158997002",92,,,,,,,,,,,,,,,
"20190807153149P030019158997002",91,,,,,,,,,,,,,,,
"20190807153149P030019158997002",90,,,,,,,,,,,,,,,
"20190807153149P030019158997002",89,,,,,,,,,,,,,,,
"20190807153149P030019158997002",88,,,,,,,,,,,,,,,
"20190807153149P030019158997002",87,,,,,,,,,,,,,,,
"20190807153149P030019158997002",86,,,,,,,,,,,,,,,
"20190807153149P030019158997002",85,,,,,,,,,,,,,,,
"20190807153149P030019158997002",84,,,,,,,,,,,,,,,
"20190807153149P030019158997002",83,,,,,,,,,,,,,,,
"20190807153149P030019158997002",82,,,,,,,,,,,,,,,
"20190807153149P030019158997002",81,,,,,,,,,,,,,,,
"20190807153149P030019158997002",80,,,,,,,,,,,,,,,
"20190807153149P030019158997002",79,,,,,,,,,,,,,,,
"20190807153149P030019158997002",78,,,,,,,,,,,,,,,
"20190807153149P030019158997002",77,,,,,,,,,,,,,,,
"20190807153149P030019158997002",76,,,,,,,,,,,,,,,
"20190807153149P030019158997002",75,,,,,,,,,,,,,,,
"20190807153149P030019158997002",74,,,,,,,,,,,,,,,
"20190807153149P030019158997002",73,,,,,,,,,,,,,,,
"20190807153149P030019158997002",72,,,,,,,,,,,,,,,
"20190807153149P030019158997002",71,,,,,,,,,,,,,,,
"20190807153149P030019158997002",70,,,,,,,,,,,,,,,
"20190807153149P030019158997002",69,,,,,,,,,,,,,,,
"20190807153149P030019158997002",68,,,,,,,,,,,,,,,
"20190807153149P030019158997002",67,,,,,,,,,,,,,,,
"20190807153149P030019158997002",66,,,,,,,,,,,,,,,
"20190807153149P030019158997002",65,,,,,,,,,,,,,,,
"20190807153149P030019158997002",64,,,,,,,,,,,,,,,
"20190807153149P030019158997002",63,,,,,,,,,,,,,,,
"20190807153149P030019158997002",62,,,,,,,,,,,,,,,
"20190807153149P030019158997002",61,,,,,,,,,,,,,,,
"20190807153149P030019158997002",60,,,,,,,,,,,,,,,
"20190807153149P030019158997002",59,,,,,,,,,,,,,,,
"20190807153149P030019158997002",58,,,,,,,,,,,,,,,
"20190807153149P030019158997002",57,,,,,,,,,,,,,,,
"20190807153149P030019158997002",56,,,,,,,,,,,,,,,
"20190807153149P030019158997002",55,,,,,,,,,,,,,,,
"20190807153149P030019158997002",54,,,,,,,,,,,,,,,
"20190807153149P030019158997002",53,,,,,,,,,,,,,,,
"20190807153149P030019158997002",52,,,,,,,,,,,,,,,
"20190807153149P030019158997002",51,,,,,,,,,,,,,,,
"20190807153149P030019158997002",50,,,,,,,,,,,,,,,
"20190807153149P030019158997002",49,,,,,,,,,,,,,,,
"20190807153149P030019158997002",48,,,,,,,,,,,,,,,
"20190807153149P030019158997002",47,,,,,,,,,,,,,,,
"20190807153149P030019158997002",46,,,,,,,,,,,,,,,
"20190807153149P030019158997002",45,,,,,,,,,,,,,,,
"20190807153149P030019158997002",44,,,,,,,,,,,,,,,
"20190807153149P030019158997002",43,,,,,,,,,,,,,,,
"20190807153149P030019158997002",42,,,,,,,,,,,,,,,
"20190807153149P030019158997002",41,,,,,,,,,,,,,,,
"20190807153149P030019158997002",40,,,,,,,,,,,,,,,
"20190807153149P030019158997002",39,,,,,,,,,,,,,,,
"20190807153149P030019158997002",38,,,,,,,,,,,,,,,
"20190807153149P030019158997002",37,,,,,,,,,,,,,,,
"20190807153149P030019158997002",36,,,,,,,,,,,,,,,
"20190807153149P030019158997002",35,,,,,,,,,,,,,,,
"20190807153149P030019158997002",34,,,,,,,,,,,,,,,
"20190807153149P030019158997002",33,,,,,,,,,,,,,,,
"20190807153149P030019158997002",32,,,,,,,,,,,,,,,
"20190807153149P030019158997002",31,,,,,,,,,,,,,,,
"20190807153149P030019158997002",30,,,,,,,,,,,,,,,
"20190807153149P030019158997002",29,,,,,,,,,,,,,,,
"20190807153149P030019158997002",28,,,,,,,,,,,,,,,
"20190807153149P030019158997002",27,,,,,,,,,,,,,,,
"20190807153149P030019158997002",26,,,,,,,,,,,,,,,
"20190807153149P030019158997002",25,,,,,,,,,,,,,,,
"20190807153149P030019158997002",24,,,,,,,,,,,,,,,
"20190807153149P030019158997002",23,,,,,,,,,,,,,,,
"20190807153149P030019158997002",22,,,,,,,,,,,,,,,
"20190807153149P030019158997002",21,,,,,,,,,,,,,,,
"20190807153149P030019158997002",20,,,,,,,,,,,,,,,
"20190807153149P030019158997002",19,,,,,,,,,,,,,,,
"20190807153149P030019158997002",18,,,,,,,,,,,,,,,
"20190807153149P030019158997002",17,,,,,,,,,,,,,,,
"20190807153149P030019158997002",16,,,,,,,,,,,,,,,
"20190807153149P030019158997002",15,,,,,,,,,,,,,,,
"20190807153149P030019158997002",14,,,,,,,,,,,,,,,
"20190807153149P030019158997002",13,,,,,,,,,,,,,,,
"20190807153149P030019158997002",12,,,,,,,,,,,,,,,
"20190807153149P030019158997002",11,,,,,,,,,,,,,,,
"20190807153149P030019158997002",10,,,,,,,,,,,,,,,
"20190807153149P030019158997002",9,,,,,,,,,,,,,,,
"20190807153149P030019158997002",8,,,,,,,,,,,,,,,
"20190807153149P030019158997002",7,,,,,,,,,,,,,,,
"20190807153149P030019158997002",6,,,,,,,,,,,,,,,
"20190807153149P030019158997002",5,,,,,,,,,,,,,,,
"20190807153149P030019158997002",4,,,,,,,,,,,,,,,
